DELTA,10,20,40,80,160
1,0.14,0.04,0.0,0.0,0.0
2,0.18,0.06,0.0,0.0,0.0
3,0.37,0.26,0.21,0.03,0.03
4,0.55,0.64,0.53,0.68,0.59
5,0.71,0.92,0.98,0.98,1.0
6,0.86,0.97,1.0,1.0,1.0
7,0.97,1.0,1.0,1.0,1.0
8,1.0,1.0,1.0,1.0,1.0
9,1.0,1.0,1.0,1.0,1.0
10,1.0,1.0,1.0,1.0,1.0
