DELTA,10,20,40,80,160
1,0.04,0.19,0.07,0.0,0.0
2,0.06,0.36,0.22,0.04,0.0
3,0.22,0.7,0.75,0.83,0.88
4,0.34,0.94,0.99,1.0,1.0
5,0.72,1.0,1.0,1.0,1.0
6,0.9,1.0,1.0,1.0,1.0
7,1.0,1.0,1.0,1.0,1.0
8,0.99,1.0,1.0,1.0,1.0
9,1.0,1.0,1.0,1.0,1.0
10,1.0,1.0,1.0,1.0,1.0
