DELTA,10,20,40,80,160
1,0.3,0.05,0.0,0.0,0.0
2,0.4,0.2,0.0,0.0,0.0
3,0.45,0.4,0.25,0.35,0.3
4,0.9,0.95,0.95,1.0,1.0
5,1.0,1.0,1.0,1.0,1.0
6,1.0,1.0,1.0,1.0,1.0
7,1.0,1.0,1.0,1.0,1.0
8,1.0,1.0,1.0,1.0,1.0
9,1.0,1.0,1.0,1.0,1.0
10,1.0,1.0,1.0,1.0,1.0
