DELTA,10,20,40,80,160
1,0.0,0.0,0.3,0.4,0.25
2,0.0,0.15,0.45,0.2,0.45
3,0.0,0.25,0.7,0.8,0.85
4,0.0,0.55,0.9,0.9,1.0
5,0.0,1.0,0.95,0.9,1.0
6,0.0,0.95,1.0,1.0,1.0
7,0.0,1.0,1.0,1.0,0.95
8,0.0,1.0,1.0,1.0,1.0
9,0.0,1.0,1.0,1.0,1.0
10,0.0,1.0,1.0,1.0,1.0
