DELTA,10,20,40,80,160
1,0.0,0.06,0.25,0.41,0.34
2,0.0,0.01,0.29,0.37,0.29
3,0.0,0.1,0.41,0.62,0.66
4,0.0,0.17,0.65,0.84,0.79
5,0.0,0.42,0.89,0.94,1.0
6,0.0,0.62,0.97,0.98,1.0
7,0.0,0.92,1.0,1.0,1.0
8,0.0,0.96,1.0,1.0,1.0
9,0.0,1.0,1.0,1.0,1.0
10,0.0,1.0,1.0,1.0,1.0
