DELTA,10,20,40,80,160
1,0.12,0.03,0.0,0.0,0.0
2,0.13,0.06,0.0,0.0,0.0
3,0.4,0.3,0.09,0.06,0.0
4,0.52,0.67,0.72,0.75,0.78
5,0.85,0.99,1.0,1.0,1.0
6,0.95,1.0,1.0,1.0,1.0
7,0.99,1.0,1.0,1.0,1.0
8,1.0,1.0,1.0,1.0,1.0
9,1.0,1.0,1.0,1.0,1.0
10,1.0,1.0,1.0,1.0,1.0
