DELTA,10,20,40,80,160
1,0.0,0.0,0.24,0.31,0.34
2,0.0,0.06,0.21,0.39,0.41
3,0.0,0.0,0.22,0.41,0.38
4,0.0,0.01,0.23,0.46,0.54
5,0.0,0.01,0.11,0.7,0.72
6,0.0,0.01,0.19,0.84,0.94
7,0.0,0.0,0.15,0.99,0.99
8,0.0,0.0,0.16,1.0,1.0
9,0.0,0.01,0.25,1.0,1.0
10,0.0,0.01,0.16,1.0,1.0
