cluster,y_k=2,s_k=2
0,-1.0,-0.16505973856214906
0,0.0,0.26267146734495456
0,-1.0,-0.2221145391301854
0,-1.0,-0.14422534807316248
0,-1.0,-0.2020604249203518
0,-1.0,-0.22332450675550203
0,-1.0,-0.23119233373845732
0,-1.0,-0.1957205908051891
0,-1.0,-0.2122202227748525
0,-1.0,-0.163950770104932
0,-1.0,-0.22899309895701442
0,-1.0,-0.2099085344115675
0,0.0,0.2652036959955666
0,0.0,0.2613806101240913
0,-1.0,-0.13894594270973143
0,0.0,0.26075463215882094
0,0.0,0.259259198512836
0,-1.0,-0.18610993229235193
0,-1.0,-0.2250237719808291
0,-1.0,-0.21418376185811933
0,0.0,0.21545831870939816
0,-1.0,-0.2521495441401802
0,-1.0,-0.19241379585108168
0,-1.0,-0.21612621527093528
0,0.0,0.24366479021030046
0,0.0,0.26230949681893284
0,-1.0,-0.2005900223600472
0,0.0,0.23431237124775073
0,-1.0,-0.23119816726736472
0,-1.0,-0.1830185248666198
0,0.0,0.29720775301404384
0,-1.0,-0.24858241162615577
0,0.0,0.27535338072539606
0,-1.0,-0.23471012541717273
0,-1.0,-0.20597725711299522
0,0.0,0.25130720236988996
0,-1.0,-0.23396314198462898
0,0.0,0.2415275305289638
0,0.0,0.2791458396530765
0,-1.0,-0.17887525968904086
0,0.0,0.26460635109437314
0,0.0,0.2292331329811197
0,0.0,0.3028936802992283
0,-1.0,-0.21965454075973673
0,0.0,0.2263433463817363
0,-1.0,-0.23085333301419922
0,-1.0,-0.16368652506938555
0,-1.0,-0.22140499850047926
0,-1.0,-0.25747893044399667
0,0.0,0.2569382399089674
0,-1.0,-0.18957830792679112
0,0.0,0.23749578915939953
0,-1.0,-0.21777409213045404
0,0.0,0.2583928566048001
0,0.0,0.27502733039799115
0,-1.0,-0.22067423360521177
0,-1.0,-0.1977179694689371
0,-1.0,-0.23102528758978133
0,0.0,0.2561088698450727
0,-1.0,-0.22041302291067574
0,0.0,0.23733691227438283
0,0.0,0.24888100925961126
0,0.0,0.2518466998982592
0,0.0,0.2614718669569925
0,-1.0,-0.19791003770682594
0,-1.0,-0.2127627883023059
0,-1.0,-0.2538640484274017
0,0.0,0.2576346475538472
0,-1.0,-0.19908060993602156
0,0.0,0.22961100506960738
0,0.0,0.2910119760157189
