cluster,y_k=2,s_k=2,y_k=3,s_k=3,y_k=4,s_k=4,y_k=5,s_k=5
0,1.0,0.2286501186461965,0.0,0.20887187504960697,1.0,-0.010178298238227829,0.0,-0.010178298238227829
0,1.0,0.2800125178364664,0.0,0.2704227939932656,1.0,-0.06178544900624878,0.0,-0.06178544900624878
0,1.0,0.24808423834188809,0.0,0.2461859418181475,1.0,0.0033964837597838166,0.0,0.0033964837597838166
0,1.0,0.1452882330058922,0.0,0.13083749028294273,3.0,0.038727430972363364,1.0,0.038727430972363364
0,1.0,0.32292074885813604,0.0,0.3176139819276273,3.0,0.06296332024274334,1.0,0.06296332024274334
0,1.0,0.1906935230909042,0.0,0.1894770822045448,3.0,0.002866783386373387,1.0,0.002866783386373387
0,1.0,0.3078238309432924,0.0,0.2997417367559341,3.0,0.08370446171336955,1.0,0.08370446171336955
0,1.0,0.39495549016113507,0.0,0.3922178994275127,3.0,0.05220853410633384,1.0,0.05220853410633384
0,1.0,0.3410173732021917,0.0,0.33609126838601155,3.0,-0.003766402920120875,1.0,-0.003766402920120875
0,1.0,0.21632986623018213,0.0,0.21103168001019332,3.0,0.05901734065642092,1.0,0.05901734065642092
0,1.0,0.15251175074394524,0.0,0.13298061857701546,1.0,0.04187444961663263,0.0,0.04187444961663263
0,1.0,0.25779582665418693,0.0,0.23562053624343868,3.0,0.05180874647785738,1.0,0.05180874647785738
0,1.0,0.25566181448771935,0.0,0.24766210639530414,3.0,0.010806508401613455,1.0,0.010806508401613455
0,1.0,0.1998370388790052,0.0,0.19270036541283503,3.0,0.03812985767319222,1.0,0.03812985767319222
0,1.0,0.294067851549061,0.0,0.28862217607446783,3.0,0.043397415953646185,1.0,0.043397415953646185
0,1.0,0.3466175164772833,0.0,0.33808425156500893,1.0,0.0221678307749902,0.0,0.0221678307749902
0,1.0,0.20667435379398927,0.0,0.19431736979090528,1.0,0.0693190227995451,0.0,0.0693190227995451
0,1.0,0.2732104543211819,0.0,0.2728175060619573,1.0,0.09545380968012199,0.0,0.09545380968012199
0,1.0,0.357229278082261,0.0,0.35456038334263285,3.0,0.06080653549252014,1.0,0.06080653549252014
0,1.0,0.25152958741010145,0.0,0.2446539541929196,3.0,0.05721050897634568,1.0,0.05721050897634568
0,1.0,0.2905262771988307,0.0,0.28865714341810855,3.0,-0.00920264305827718,1.0,-0.00920264305827718
0,0.0,0.03120210381841339,2.0,0.04306261216543126,2.0,0.024092676735859568,2.0,0.024092676735859568
0,1.0,0.21387230862525944,0.0,0.21266019179972653,1.0,0.06798919582336245,0.0,0.06798919582336245
0,1.0,0.33422320343741807,0.0,0.32564415172951555,1.0,0.05516632661902405,0.0,0.05516632661902405
0,1.0,0.21591742668000366,0.0,0.19888513792315557,1.0,0.019337539594625523,0.0,0.019337539594625523
0,1.0,0.34350742184046534,0.0,0.34315920867588584,3.0,0.04783514162327127,1.0,0.04783514162327127
0,1.0,0.16368644693406612,0.0,0.1634364571506668,3.0,0.01268308736534058,1.0,0.01268308736534058
0,1.0,0.2505235547759093,0.0,0.244757771241061,3.0,0.062497146832459265,1.0,0.062497146832459265
