cluster,y_k=2,s_k=2,y_k=3,s_k=3,y_k=4,s_k=4,y_k=5,s_k=5
0,0.0,0.0826932941342704,2.0,0.035631029234665754,3.0,0.009453543632789309,3.0,0.08266748188564874
0,1.0,0.07834522800580004,0.0,0.11623486460005815,1.0,0.04696483720816924,2.0,0.03148326311960502
0,0.0,0.036878300276957016,1.0,0.04564061830923526,0.0,0.04368459491219338,3.0,0.07283149875712402
0,1.0,0.02056461943238824,1.0,0.12372875766104931,0.0,0.08046659967407752,1.0,0.05724868881727191
0,0.0,0.0842608846872355,2.0,0.08335290228391351,3.0,0.089545071308102,0.0,0.07955723677637602
0,1.0,0.047934402405181556,0.0,0.07279038492196767,1.0,0.08051484506848791,2.0,0.03655834874553571
0,1.0,0.04529230568465827,1.0,0.07495670928265864,0.0,0.07498204423277939,1.0,0.10988190399600323
0,0.0,0.047945091732886545,2.0,0.035753601138051136,2.0,0.04302219308396032,4.0,0.08242480755164656
0,1.0,0.04613800919219119,0.0,0.042689538291415675,1.0,0.04528222312327705,2.0,0.0433284870250283
0,0.0,0.0006607483863394764,0.0,0.04972661924611527,0.0,0.016543328017712904,3.0,0.04927093526816518
0,1.0,0.05484540048573203,1.0,0.06397851964560133,0.0,0.03454426960377308,1.0,0.09627817416803834
0,0.0,0.06356405485723327,1.0,0.017617834758933335,2.0,0.016556680670990486,1.0,0.03772548884808385
0,1.0,0.09755652109313398,0.0,0.08832356913933914,1.0,0.1305608918967414,2.0,0.034563783371198885
0,0.0,0.07648760378776774,2.0,0.03785420650259496,2.0,0.030654961959526838,4.0,0.02896824266618703
0,1.0,0.12921390504743405,0.0,0.0906385093802331,1.0,0.09228562411776137,2.0,0.09680415468441582
0,0.0,0.001899539330665349,1.0,0.017740337751718214,0.0,0.023650241600673524,2.0,-0.0030030496672134224
0,0.0,0.024124305713755734,1.0,0.01390266862991807,2.0,0.035853018507282265,1.0,0.00989603993273244
0,0.0,0.07522189439288267,2.0,0.08661071162641798,3.0,0.010917879974044009,0.0,0.04180166703838369
0,0.0,0.12001425327059992,2.0,0.07859367587303781,2.0,0.05286935293026602,4.0,0.09471148858784337
0,0.0,0.007813362694281267,0.0,0.030573442156075454,0.0,0.037960155795509515,3.0,0.0739017954124389
0,0.0,0.08625323774569578,2.0,0.07203879079475471,2.0,0.07288784617652813,4.0,0.06408954190543784
0,0.0,0.027876523748581107,1.0,0.03261310153576514,0.0,0.008485775495386219,3.0,0.14993158637302864
0,1.0,0.08081707715332477,0.0,0.04030717553253563,1.0,0.0298759251768425,2.0,0.020922720258968425
0,0.0,0.04555117176355228,1.0,0.026442099676040866,2.0,0.07631330520533572,3.0,0.021247011914774676
0,1.0,0.027309430816109516,1.0,0.009923720216815169,1.0,0.002780985646302727,3.0,0.036601284990651954
0,1.0,0.062416795160937524,1.0,0.010708515672599476,0.0,0.06604275320950402,2.0,-0.00024551733200739467
0,0.0,0.011752970495422219,2.0,0.006505327402732486,3.0,-0.00406270802753722,1.0,0.03942302659006683
0,0.0,0.023109491223587207,1.0,0.0324968919347354,2.0,0.04613793213910973,3.0,0.06071808018837295
0,1.0,0.02594629690350776,0.0,0.032887933037141374,0.0,0.017537002837899315,4.0,0.007062375173508273
0,1.0,0.07720701944589488,1.0,0.03997102237203799,0.0,0.08574298770299528,1.0,0.05704630284323086
0,0.0,0.06438697718597783,2.0,0.03711712234767215,3.0,0.01138218313032526,3.0,0.07172962466900075
0,0.0,0.02300869343060876,2.0,0.01369763264055938,3.0,-0.0077773299667433385,0.0,0.005733931795366229
0,1.0,0.03842333825098885,1.0,0.15312562963532153,0.0,0.10267539387071262,1.0,0.05584020012111185
0,0.0,0.018513609746795834,2.0,0.029194461095969983,2.0,0.05423062496768359,4.0,0.06756205055633226
