cluster,y_k=2,s_k=2,y_k=3,s_k=3,y_k=4,s_k=4,y_k=5,s_k=5
0,1.0,0.4390152300434325,0.0,0.4230348448952797,0.0,0.31568958913069617,4.0,0.4481628129308018
0,1.0,0.4430272607355713,0.0,0.4423391946062514,1.0,0.19956759216421394,0.0,0.06849187150304953
0,1.0,-0.6647623461334289,0.0,-0.7072081111139134,1.0,-0.6604505699256511,0.0,-0.6604505699256511
0,1.0,0.26014704237794484,0.0,0.2249273891197641,0.0,0.18860724067609022,4.0,0.24210792026462483
0,1.0,-0.04394096217686628,0.0,-0.11863963109622275,1.0,0.2947284213181608,0.0,0.2947284213181608
0,1.0,0.2839675238320928,0.0,0.2701705485812168,1.0,0.44207009195616237,0.0,0.40301987810320006
0,1.0,0.2268274525820031,0.0,0.15032242842837276,0.0,0.4647433515879941,4.0,-0.11336248060488348
0,1.0,-0.047039904782677326,0.0,-0.11677014452251758,1.0,0.29857115179050664,0.0,0.29857115179050664
0,1.0,0.21630371769626053,0.0,0.1916255362284093,1.0,0.4639759767048115,0.0,0.4639759767048115
0,1.0,-0.5348155398224528,0.0,-0.6082591792652603,1.0,-0.49117098808211,0.0,-0.49117098808211
0,1.0,0.43793241023473867,0.0,0.4318235886634293,1.0,0.07776471318173306,0.0,-0.07693666805262708
0,1.0,0.43233754908085353,0.0,0.42392488338730655,0.0,0.12340353997167254,4.0,0.26791042217146765
0,1.0,0.3819394024051713,0.0,0.37092973363071036,1.0,0.45963198471748506,0.0,0.4050865843896945
0,1.0,0.15004193062017665,0.0,0.11846357169712501,1.0,0.41259948899968685,0.0,0.41259948899968685
0,1.0,0.3648527054125787,0.0,0.32366946078178754,0.0,0.5381776200509044,4.0,0.39554929242592946
0,1.0,0.28416210285140325,0.0,0.22107958056447616,0.0,0.5151388524227724,4.0,0.12326977297466583
0,1.0,0.31150560386294635,0.0,0.2578782216884136,0.0,0.4921814338725982,4.0,0.27488902267229115
0,1.0,0.4527844647852249,0.0,0.43859581076445,0.0,0.2601623732699716,4.0,0.40573706350071154
