cluster,y_k=2,s_k=2,y_k=3,s_k=3,y_k=4,s_k=4,y_k=5,s_k=5
0,1.0,0.527267340470761,0.0,0.2142431502864955,3.0,0.3834583367597569,1.0,0.2913197471758219
0,1.0,0.6706477945683746,0.0,0.4603576952932272,3.0,0.6156869821578035,1.0,0.5412994659606813
0,1.0,0.6749896311744523,0.0,0.5142035584862202,3.0,0.6106479452609405,1.0,0.5984299450465427
0,1.0,0.6428782707798231,0.0,0.3796508888255278,3.0,0.5308133735270394,1.0,0.4234736979030979
0,1.0,0.6803622553059934,0.0,0.5077231926504338,3.0,0.6443447603969363,1.0,0.607146106855043
0,1.0,0.6226657436519242,0.0,0.4353982482939457,3.0,0.6018030149205047,1.0,0.5476834638865017
0,1.0,0.6158629104728773,0.0,0.30377462326728505,3.0,0.4358530055594402,1.0,0.28998854516593425
0,1.0,0.6547837569599714,0.0,0.44038420297300457,3.0,0.49295416649621027,1.0,0.4601812422571791
0,1.0,0.540830315387846,0.0,0.19274223383328226,3.0,0.3651387007255253,1.0,0.24910804526460792
0,1.0,0.6502736329657764,0.0,0.40393261614777853,3.0,0.5375963196927775,1.0,0.4371490153981031
0,1.0,0.49877072158056546,0.0,0.13004602210389576,3.0,0.294692546980231,1.0,0.18111792667185486
0,1.0,0.6715364569003749,0.0,0.4855888602846151,3.0,0.5641169742064547,1.0,0.542407456935181
0,1.0,0.6583214907219695,0.0,0.42431368061551417,3.0,0.5716766792405433,1.0,0.4794201892867835
0,1.0,0.6476148126170957,0.0,0.4119105021751754,3.0,0.4835916027440724,1.0,0.4214317855638416
0,1.0,0.6492536553670962,0.0,0.49362679706397505,3.0,0.49570588106205704,1.0,0.49570588106205704
0,1.0,0.6678561188585073,0.0,0.46461190546586345,3.0,0.6375190190481796,1.0,0.5718929042184787
0,1.0,0.6052911439356213,0.0,0.45833022109229915,3.0,0.3663753987417978,1.0,0.3663753987417978
0,1.0,0.6556632919967617,0.0,0.5060427351096648,3.0,0.562358044967422,1.0,0.562358044967422
0,1.0,0.5668896319786445,0.0,0.2672706997189304,3.0,0.4443610704261241,1.0,0.3499794680021538
0,1.0,0.5037590834528823,0.0,0.15314940962322024,3.0,0.318593991657973,1.0,0.2134174925554106
0,1.0,0.6461500850800592,0.0,0.48938602102146833,3.0,0.6154158511880162,1.0,0.5890693223600819
0,1.0,0.6396569779718305,0.0,0.4771975492846591,3.0,0.6190385352015105,1.0,0.581564178386037
0,1.0,0.6372001250464082,0.0,0.4897641875404035,3.0,0.4882758273540621,1.0,0.4882758273540621
0,1.0,0.581746311669721,0.0,0.29136311447241764,3.0,0.4703511054811093,1.0,0.37734943246830843
0,1.0,0.6738201259419572,0.0,0.4900623494538506,3.0,0.6591573438021331,1.0,0.6018172486866773
0,1.0,0.6560124469919777,0.0,0.49625169511727496,3.0,0.51171693264204,1.0,0.51171693264204
0,1.0,0.6079936389928985,0.0,0.41530014100477414,3.0,0.5800644879154148,1.0,0.5248557961137897
0,1.0,0.6574388606381438,0.0,0.5074643009651746,3.0,0.5863616678904766,1.0,0.5863616678904766
0,1.0,0.6399754646450365,0.0,0.48557280293572036,3.0,0.6027147236386468,1.0,0.5809751143498713
0,1.0,0.6457725735323241,0.0,0.4871357921993828,3.0,0.6192004460810826,1.0,0.5890397913377144
0,1.0,0.6579480545820904,0.0,0.5001124643318471,3.0,0.5260926029780714,1.0,0.5260926029780714
0,1.0,0.5965902976510428,0.0,0.4353924236546991,3.0,0.26725458446334316,1.0,0.26725458446334316
0,1.0,0.6701892735873677,0.0,0.4786292854260743,3.0,0.650911819822787,1.0,0.5910079054505079
0,1.0,0.6421643369523061,0.0,0.45783832712776396,3.0,0.4157563079028743,1.0,0.4157563079028743
0,1.0,0.5720408055116917,0.0,0.3610361453286653,3.0,0.5224327343757645,1.0,0.46345769702909156
0,1.0,0.6719284581658446,0.0,0.5118950300294975,3.0,0.6363008471570183,1.0,0.6116904648949341
0,1.0,0.6266136620443024,0.0,0.3629000992763772,3.0,0.5413131490687807,1.0,0.4506903258679661
0,1.0,0.6305371150605291,0.0,0.4074838178608673,3.0,0.5876375728914272,1.0,0.5201993989911072
0,1.0,0.6262949042414705,0.0,0.4589556646926383,3.0,0.3692653489034442,1.0,0.3692653489034442
0,1.0,0.6540701826102122,0.0,0.4938815774096882,3.0,0.5020560164247476,1.0,0.5020560164247476
0,1.0,0.644015708378802,0.0,0.4701917552240814,3.0,0.6341632422911144,1.0,0.5829200539071623
0,1.0,0.5535485536065415,0.0,0.19382116418190987,3.0,0.36514766730209797,1.0,0.2343681299050534
0,1.0,0.5764827617114529,0.0,0.25191719438050636,3.0,0.42755451215455864,1.0,0.3130948629658928
0,1.0,0.6608542806242393,0.0,0.4402754982308278,3.0,0.6129229686756094,1.0,0.5384556002512519
0,1.0,0.5028706429781095,0.0,0.07074412823137811,3.0,0.23178941611943926,1.0,0.07130090486102961
0,1.0,0.5678930134786506,0.0,0.4208227261870843,3.0,0.22480793190018494,1.0,0.22480793190018494
0,1.0,0.6359413274272656,0.0,0.40397556508199645,3.0,0.585016036313531,1.0,0.5121126726775265
0,1.0,0.6097468768985327,0.0,0.30659713511039016,3.0,0.47732912295109126,1.0,0.36165201444354234
0,1.0,0.6266111148486154,0.0,0.48103297769396064,3.0,0.5530345055068632,1.0,0.5530345055068632
0,1.0,0.6673203525704031,0.0,0.46089606453131315,3.0,0.5619415245446132,1.0,0.5128781240772792
0,1.0,0.6537335095779875,0.0,0.45339796758116996,3.0,0.630596149129447,1.0,0.5699914342698692
0,1.0,0.6349846777641159,0.0,0.44676345666743184,3.0,0.3796091381421646,1.0,0.3796091381421646
0,1.0,0.6471593047017435,0.0,0.4885342499689068,3.0,0.4769592261644354,1.0,0.4769592261644354
0,1.0,0.6580577813419037,0.0,0.44625623234106354,3.0,0.6235576990818973,1.0,0.5563039424815183
0,1.0,0.6743959533570532,0.0,0.5019860222638568,3.0,0.5812245072165539,1.0,0.5693294710425902
0,1.0,0.6631825578918796,0.0,0.47074293729601324,3.0,0.6454471383254653,1.0,0.5867500844839758
0,1.0,0.6505096616528754,0.0,0.4251773808091065,3.0,0.6036291264317115,1.0,0.5305627091560272
0,1.0,0.6387625222826447,0.0,0.43258911466374517,3.0,0.6102149128598882,1.0,0.5490041973451066
0,1.0,0.6016780759961909,0.0,0.3238062272035116,3.0,0.5042176245391328,1.0,0.4130807681655903
0,1.0,0.5771391616101526,0.0,0.430883308619492,3.0,0.26528652331480423,1.0,0.26528652331480423
0,1.0,0.595126666384372,0.0,0.4431754501065967,3.0,0.300714031859328,1.0,0.300714031859328
0,1.0,0.6331368316108911,0.0,0.4889300030208622,3.0,0.5421696457779408,1.0,0.5421696457779408
0,1.0,0.6461026542296557,0.0,0.4059381321980746,3.0,0.5822779696165848,1.0,0.5004955214622123
0,1.0,0.6805190812008306,0.0,0.5069461052375223,3.0,0.6277485629930087,1.0,0.596441391966556
0,1.0,0.5574382910487365,0.0,0.4184204912079294,3.0,0.2453781894516203,1.0,0.2453781894516203
0,1.0,0.6084705830679322,0.0,0.3345764886638452,3.0,0.5150165209807216,1.0,0.42426114107889423
0,1.0,0.6802677646150701,0.0,0.4978110637177723,3.0,0.6364969196026955,1.0,0.5914113491606429
0,1.0,0.6274678651375362,0.0,0.4155287447875221,3.0,0.5928462684471305,1.0,0.5304514483651582
0,1.0,0.6727756599975234,0.0,0.46735143452379474,3.0,0.624072447927127,1.0,0.5534565467371999
0,1.0,0.5880988772500311,0.0,0.3627000484262094,3.0,0.5338978388835636,1.0,0.4696175393136024
0,1.0,0.6449181233865281,0.0,0.43850538486825197,3.0,0.6168009214028023,1.0,0.5547862459141398
0,1.0,0.5288484079428049,0.0,0.13156062672571592,3.0,0.2977492898772031,1.0,0.15005738813952568
0,1.0,0.6753477483828428,0.0,0.491533386237141,3.0,0.5868574120248843,1.0,0.5590118812886924
0,1.0,0.6654839544856652,0.0,0.5104696314070732,3.0,0.6198072592942407,1.0,0.6043106319742862
0,1.0,0.6612771303189627,0.0,0.5031263127495549,3.0,0.5405087406035167,1.0,0.5405087406035167
0,1.0,0.6765043274997019,0.0,0.4997073027558602,3.0,0.5924446246239498,1.0,0.5710826066568777
0,1.0,0.6601101464135336,0.0,0.5069497015375392,3.0,0.5566661236511964,1.0,0.5566661236511964
0,1.0,0.6101684938457488,0.0,0.32303127952118305,3.0,0.5004359650624891,1.0,0.39921444152261826
0,1.0,0.6076322488540776,0.0,0.43797292673055904,3.0,0.2861047883717231,1.0,0.2861047883717231
0,1.0,0.6252994374629455,0.0,0.42443655218891513,3.0,0.5976516032205842,1.0,0.5393747547765069
0,1.0,0.6453185455932874,0.0,0.49737753837353876,3.0,0.5211635847067104,1.0,0.5211635847067104
0,1.0,0.5386482514456162,0.0,0.18119700099317934,3.0,0.352710382857477,1.0,0.2311106171967432
0,1.0,0.5778995714629908,0.0,0.291775487659842,3.0,0.4702523818719634,1.0,0.38068714509151513
0,1.0,0.596761819034303,0.0,0.35089682596932686,3.0,0.529087189600802,1.0,0.4560164790717403
0,1.0,0.6660964684839681,0.0,0.48836993176642574,3.0,0.5339718998074878,1.0,0.5339718998074878
0,1.0,0.6329943760386877,0.0,0.3828551190056603,3.0,0.5625503811335159,1.0,0.4792246856852829
0,1.0,0.6193255836722448,0.0,0.4552474139658531,3.0,0.3489525154828033,1.0,0.3489525154828033
0,1.0,0.6111021143575287,0.0,0.4605862088555663,3.0,0.3680612394816676,1.0,0.3680612394816676
0,1.0,0.6209827875785683,0.0,0.3577448476304141,3.0,0.35968282059564327,1.0,0.30767369585533505
0,1.0,0.6688530477320467,0.0,0.5125088952603652,3.0,0.5891475920266479,1.0,0.5888360199671436
0,1.0,0.593050631452882,0.0,0.4557186425060974,3.0,0.42088092372043034,1.0,0.42088092372043034
0,1.0,0.6304028045211074,0.0,0.4441698608529606,3.0,0.6121717692683631,1.0,0.5581229268616777
0,1.0,0.6712522845271793,0.0,0.5090478997547108,3.0,0.5794393533353334,1.0,0.5786928693365089
