cluster,y_k=2,s_k=2,y_k=3,s_k=3,y_k=4,s_k=4,y_k=5,s_k=5
0,0.0,-0.03446716917946883,2.0,0.045866924988638307,2.0,-0.024147455194058184,0.0,-0.024147455194058184
0,1.0,0.4178459812710712,0.0,0.281715390034531,1.0,0.5936752822070173,1.0,0.40792407632809086
0,1.0,0.4074938719774639,0.0,0.3804917048583922,1.0,0.19681590106179775,1.0,0.19681590106179775
0,0.0,0.28681400218985525,2.0,0.6063919210734517,2.0,0.5138579590153644,0.0,0.5138579590153644
0,1.0,0.5746441590230791,0.0,0.5662852163607413,1.0,0.22923729158828632,1.0,0.22923729158828632
0,0.0,0.3377675296018854,1.0,0.5735616051887986,0.0,0.5397715176682409,2.0,0.14325239841509044
0,0.0,0.21737667970355917,2.0,0.4973747888700955,2.0,0.38607054149911213,0.0,0.38607054149911213
0,0.0,-0.15237766262560737,2.0,0.22593327202820546,2.0,-0.17221017203022596,0.0,-0.17221017203022596
0,1.0,0.21953938624007552,0.0,-0.09867334928194176,1.0,0.3057088446165728,1.0,-0.18051211546741938
0,0.0,-0.047737856048007746,1.0,0.23131431134132768,0.0,0.004826839837010738,4.0,0.26758662665384486
0,0.0,0.34716909450022054,1.0,0.5866226349499425,0.0,0.5556313679962674,2.0,0.16744857047107511
0,1.0,0.37343172671277963,0.0,0.21703411433990985,3.0,0.4984149276470736,3.0,0.4984149276470736
0,0.0,-0.06689188331812944,1.0,0.29868954418360605,0.0,-0.007709862851519033,4.0,0.4584446473745419
0,0.0,0.11246700022658596,1.0,0.45327300317339375,0.0,0.28789897765441685,4.0,0.5105001043973008
0,0.0,0.35282361023271636,1.0,0.5885136645216665,0.0,0.5609701188126186,2.0,0.18679669653963818
0,0.0,0.15990723482865474,1.0,0.4795768694310692,0.0,0.34270508600533023,4.0,0.39036798091554753
0,0.0,0.47973067376365036,1.0,0.0224370312105641,0.0,0.0224370312105641,2.0,0.324615380308047
0,0.0,0.17177153124200417,2.0,0.54245605473828,2.0,0.3933364624004481,0.0,0.3933364624004481
0,1.0,0.3422668919717479,0.0,0.1447359726710022,1.0,0.4995241848457167,1.0,0.22275373139678922
0,1.0,0.5165948661216941,0.0,0.4895291816923827,1.0,0.3249791744624914,1.0,0.3249791744624914
0,0.0,-0.044913966870028105,2.0,0.30416045745820514,2.0,0.02882327973231673,0.0,0.02882327973231673
