cluster,y_k=2,s_k=2
0,0.0,0.760959926103911
0,0.0,0.7727217513099539
0,0.0,0.7175846701873055
0,0.0,0.7893973684875325
0,0.0,0.8049116834593417
0,0.0,0.7257279552813598
0,0.0,0.7177842301248284
0,0.0,0.7939075579441092
0,0.0,0.7782781605702147
0,0.0,0.017799884191373842
0,0.0,0.3962193807912503
0,0.0,0.7918868104897168
0,-1.0,0.5862185977700229
0,0.0,0.797776180383215
0,0.0,0.7733193161765615
0,0.0,0.7281660961424623
0,0.0,0.7175811104450993
0,0.0,0.7865961915546449
0,0.0,0.538195280926641
0,0.0,0.7364830697710467
0,0.0,0.7369936244783885
0,0.0,0.8016760467197993
0,0.0,0.7507496491888274
0,0.0,0.7956445714311816
0,0.0,0.7669446859564929
0,0.0,0.7155077227996066
0,0.0,0.7486437604845546
0,0.0,0.7333307718627537
0,0.0,0.7614724249570014
0,1.0,-0.7229743580002217
0,0.0,0.7738618567515866
0,0.0,0.7631507905980401
0,0.0,0.6663862813310729
0,0.0,0.41407493592799255
0,0.0,0.7752670893368163
0,0.0,0.7295894948630209
0,0.0,0.7221349161256166
0,0.0,0.4389087522225917
0,0.0,0.808788359393347
0,0.0,0.7515541802164969
0,0.0,0.7762843101266294
0,-1.0,0.7853697295052268
0,0.0,0.7753249143577314
0,0.0,0.8087565862991011
0,1.0,-0.7401361066504439
0,0.0,0.7871705586290183
0,0.0,0.7607875450626572
0,0.0,0.7423821208682277
0,0.0,0.7658159787280387
0,0.0,0.725282730220472
0,1.0,-0.7231884995954407
0,0.0,0.7980766213012292
0,0.0,0.6045699549545915
0,0.0,0.7973724670370214
0,0.0,0.8055611988404123
0,0.0,0.7370552462112062
0,0.0,-0.20105715373705457
0,0.0,0.7722272823707844
0,0.0,0.5727849033216437
0,0.0,0.7152204882719454
0,0.0,0.7945805952372291
0,0.0,0.783243377764933
0,0.0,0.7725104034355934
0,0.0,0.8039610793467477
0,-1.0,0.7944819028053146
0,0.0,0.8057849481579391
0,0.0,0.7185617622032577
0,0.0,0.7503771504053551
0,0.0,0.7597255420462187
0,0.0,0.75105067753373
0,0.0,0.7491694955516977
0,0.0,0.7591255564224803
0,0.0,0.7125376808454877
0,0.0,0.7720574666336169
0,0.0,0.7689562795723434
0,0.0,0.6709415695056719
0,0.0,0.7665511079270773
0,0.0,0.714592412100834
0,0.0,0.7303280499747737
0,0.0,0.7877848240535783
0,0.0,-0.32163421460759056
0,0.0,0.7772560373495085
0,0.0,0.7880741972658664
0,0.0,0.7683641917450894
0,0.0,0.7416218671712552
0,-1.0,0.769284904058039
0,0.0,0.7969239970059231
0,0.0,0.7947316218244751
0,0.0,0.7998427780818559
0,0.0,0.5746510233764505
0,0.0,0.7254815796878372
0,0.0,0.7874353476655312
0,0.0,0.7628538953411056
0,0.0,0.7335514506548587
0,0.0,0.801752500322022
0,0.0,-0.2663122769583834
0,0.0,0.780947847167821
0,0.0,0.6525702454034092
0,0.0,0.7643959242078452
0,0.0,0.7519929343337318
1,1.0,0.5041669090831794
1,1.0,0.5366380220104037
1,1.0,0.2207518852892825
1,1.0,0.3569962940752411
1,1.0,-0.17494602239501972
1,1.0,0.5155367184053018
1,1.0,0.308945244209322
1,1.0,0.5126662239354058
1,1.0,0.26196247760490826
1,1.0,0.14180289012173597
1,1.0,0.18358229030146248
1,1.0,0.5622870689954733
1,1.0,0.3148598638745342
1,1.0,0.5648559531977754
1,1.0,0.5580814043142079
1,1.0,0.4238994695266796
1,1.0,0.4996469880172032
1,1.0,0.4023593837281613
1,1.0,0.3951982158521204
1,1.0,0.5277277968455225
1,1.0,0.38173002197562766
1,1.0,0.2528121446030589
1,1.0,0.5344857471203428
1,1.0,0.3756483406145672
1,1.0,0.5063325884149196
1,1.0,0.2931649333471972
1,1.0,0.4546616498457855
1,1.0,0.5339140573215966
1,1.0,0.46997949769991326
1,1.0,0.22610896096019661
1,1.0,0.4080197032627722
1,1.0,0.2919676343610101
1,1.0,-0.2881197316481008
1,1.0,0.3958069125661412
1,1.0,0.5110803282617163
1,1.0,0.4516062064745777
1,1.0,0.5214164456023653
1,1.0,0.5386841094120904
1,1.0,0.2005978204204907
1,1.0,0.18759692084196766
1,1.0,0.31310480647529837
1,1.0,-0.017377393180173586
1,1.0,0.21864432568592224
1,1.0,0.520232466947628
1,1.0,0.55013621441668
1,1.0,0.16590670869596263
1,1.0,-0.25732065836759926
1,1.0,0.40356792467468305
1,1.0,0.4408873254699599
1,1.0,0.507131354394108
