cluster,y_k=2,s_k=2,y_k=3,s_k=3,y_k=4,s_k=4,y_k=5,s_k=5
0,1.0,0.5622419973087738,1.0,0.5894479486892018,1.0,0.8267793007864673,1.0,0.8216039959125108
0,1.0,0.5841652925587495,1.0,0.6108674929243343,1.0,0.8019186387132373,1.0,0.7949351530191903
0,1.0,0.5491980698335374,1.0,0.5715916090354547,1.0,0.8401326520178749,1.0,0.8342671755701325
0,1.0,0.5803582805771756,1.0,0.6101908193968097,1.0,0.871451912332898,1.0,0.866596912732287
0,1.0,0.5786905130504437,1.0,0.60850824532717,1.0,0.8732078959747626,1.0,0.8684751466342151
0,1.0,0.5827567167488942,1.0,0.6078993320569211,1.0,0.7863366021548507,1.0,0.7789970905979284
0,1.0,0.5856000097673081,1.0,0.6017039281704849,1.0,0.25854089045776546,1.0,0.20691559481684388
0,1.0,0.506392150441197,1.0,0.4634162255143521,0.0,0.29229402869607113,2.0,0.3675433380418847
0,1.0,0.5780662826846756,1.0,0.6052843863068856,1.0,0.8244525715718907,1.0,0.8186542408324319
0,1.0,0.5616976912804624,1.0,0.5858249329108962,1.0,0.8589351408595991,1.0,0.8535652057782273
0,1.0,0.025472309098420312,0.0,0.32165039010363033,2.0,0.13686500067135696,0.0,0.17986676489937822
0,0.0,0.17578585544115294,2.0,0.5033896429920783,3.0,0.30304049599954885,3.0,0.5772840337783166
0,1.0,0.569529912485926,1.0,0.5959577323466226,1.0,0.8223011762477054,1.0,0.8168373159660675
0,1.0,0.5826142927218776,1.0,0.6102209301490245,1.0,0.8635192118307827,1.0,0.857990000650014
0,1.0,0.5576702706739459,1.0,0.5806898499410573,1.0,0.8517544352365239,1.0,0.8461122622492803
0,1.0,0.5476912153082043,1.0,0.5769839925960142,1.0,0.8360377882198458,1.0,0.8309158014873469
0,1.0,0.5480471307639884,1.0,0.5751967617029831,1.0,0.8415996827961236,1.0,0.8363946122843074
0,1.0,0.5435733570952964,1.0,0.5691172814008864,1.0,0.8338478663068707,1.0,0.828330712357055
0,1.0,0.5855082709848007,1.0,0.61390967860644,1.0,0.855585622529543,1.0,0.8497032030864115
0,1.0,0.5638431274958288,1.0,0.5947268426140181,1.0,0.8529577382032739,1.0,0.8482545757271241
