cluster,y_k=2,s_k=2,y_k=3,s_k=3,y_k=4,s_k=4,y_k=5,s_k=5
0,1.0,0.020240973206549096,0.0,0.007844216459182103,3.0,0.04764340012171956,3.0,0.04764340012171956
0,1.0,0.07720005001261415,0.0,0.05132114997580487,1.0,0.023364118581832898,1.0,0.023364118581832898
0,1.0,0.03959027095689777,0.0,0.009580088777034,1.0,0.03788381322447345,1.0,0.03788381322447345
0,1.0,0.05991904157586005,0.0,0.05985105847924124,1.0,0.13865607510763892,1.0,0.11432061198954352
0,0.0,0.021320825631526215,1.0,0.07317074232075314,0.0,0.06556839444505176,2.0,0.033374862121463914
0,1.0,0.0683824281892995,0.0,0.06422891085542297,3.0,-0.004480929310291166,3.0,-0.004480929310291166
0,1.0,0.055916830333171824,0.0,0.04080056343666343,3.0,0.022736982154080376,3.0,0.022736982154080376
0,1.0,0.08158490569696897,0.0,0.0798221106945395,1.0,0.1379911493865356,1.0,0.10913268741289468
0,1.0,0.03818641542896042,0.0,0.02081736832138336,3.0,0.06494039715641839,3.0,0.01784887895287322
0,1.0,0.01814158157902578,0.0,0.005536730797375206,1.0,0.043936044341331526,1.0,0.043936044341331526
0,0.0,-0.04379670589718667,1.0,0.007447265253374659,0.0,-0.012961140372477522,2.0,-0.009083380053544822
0,1.0,0.09941242366719868,0.0,0.07435929172601967,1.0,-0.03235409809926333,1.0,-0.03235409809926333
0,1.0,0.0656070296934602,0.0,0.028867827005069437,3.0,0.08017658005062336,3.0,0.07228944405532381
0,1.0,0.07709781656099013,0.0,0.0592779474422868,1.0,0.08575643616415371,1.0,0.07702476372303177
0,0.0,-0.023248284563649038,1.0,-0.012793903337865299,0.0,-0.07540862049460338,2.0,-0.026086901723182485
0,0.0,-0.05632722297374664,2.0,-0.03206128651634915,2.0,-0.04872314995405431,0.0,-0.04872314995405431
0,1.0,0.10024848983682244,0.0,0.08475221138489229,1.0,0.11622028003838597,1.0,0.11622028003838597
0,0.0,0.04443928061765846,1.0,0.012622072537050602,0.0,0.012622072537050602,2.0,0.05294739944190884
0,1.0,0.09003569839772053,0.0,0.07681578764584025,3.0,0.04694169714342838,3.0,0.04694169714342838
0,0.0,-0.006771419480336757,1.0,0.018446805420112775,0.0,0.007605912972636124,4.0,0.09325007671248199
0,1.0,0.06295496344090336,0.0,0.02731432869325847,3.0,0.052181809965954715,3.0,0.013896429961130958
0,1.0,-0.0038441155366628734,0.0,-0.049019239073186414,3.0,-0.04441850237589735,3.0,-0.09486241959384946
0,1.0,0.02009641380532823,0.0,0.01765256599086424,1.0,-0.00810947492057294,1.0,-0.00810947492057294
0,1.0,0.013219556110819437,0.0,-0.009159252830366987,3.0,0.02772115988415714,3.0,0.02772115988415714
0,1.0,0.10457364936529655,0.0,0.10258903014106138,1.0,0.053329138595018005,1.0,0.053329138595018005
0,1.0,0.07866120719946565,0.0,0.034883477194055594,3.0,0.038621517579250184,3.0,0.038621517579250184
0,1.0,0.03497165742695228,0.0,0.031612758812210054,3.0,0.015126382034299302,3.0,0.015126382034299302
0,1.0,-0.005129954045552526,0.0,-0.020077585054359855,3.0,0.0068720636466894506,3.0,-0.024387129307954114
