cluster,y_k=2,s_k=2
0,1.0,0.6171532777007093
0,-1.0,-0.5064267015727262
0,-1.0,-0.5323347272024077
0,-1.0,-0.4826532982178499
0,-1.0,-0.38721267791528624
0,1.0,0.6084824527048458
0,-1.0,-0.6621615561685138
0,1.0,0.6733967829775214
0,-1.0,-0.6645778277125065
0,1.0,0.6923652738917351
0,1.0,0.600551386953865
0,1.0,0.4297740255595347
0,1.0,0.6626076177973539
0,1.0,0.5214518563751664
0,-1.0,-0.6674570787824047
0,1.0,0.6623026839317703
0,1.0,0.6806159497805719
0,-1.0,-0.541820523047241
0,1.0,0.6363174593420088
0,-1.0,-0.655067472515409
0,1.0,0.6877992176500706
0,1.0,0.44740621854522955
0,-1.0,-0.4228044163678015
0,1.0,0.41172780948695625
0,1.0,0.6378051482885682
0,1.0,0.4011335190077772
0,-1.0,-0.49187776853156134
0,1.0,0.5439886339861317
0,-1.0,-0.5104143757189187
0,1.0,0.6135352618936185
0,-1.0,-0.6298882338694964
0,1.0,0.4620928084281719
0,-1.0,-0.45727839700023704
0,1.0,0.5403731152848669
0,1.0,0.542295734803222
0,-1.0,-0.3349234427395892
0,1.0,0.38232079307921285
0,-1.0,-0.4656707804732959
0,-1.0,-0.5524726707044224
0,1.0,0.6445461655551882
0,-1.0,-0.6661186647809244
0,1.0,0.6628203430490138
0,1.0,0.6639533281769588
0,-1.0,-0.4882321582674755
0,1.0,0.6571899570570732
0,-1.0,-0.31943446253630076
0,-1.0,-0.5125512699477183
0,1.0,0.6428943221983036
0,1.0,0.6370557457716569
0,-1.0,-0.547918079580627
0,-1.0,-0.43317874674192947
0,1.0,0.48616290478028684
0,-1.0,-0.4996768881293107
0,1.0,0.5966227429302107
0,-1.0,-0.41134283198714866
0,1.0,0.6211954189152821
0,-1.0,-0.3907612805129234
0,-1.0,-0.5219615128759569
0,-1.0,-0.5596495090116594
0,-1.0,-0.42313631874889285
0,1.0,0.46093756115252194
0,-1.0,-0.41194987986938014
0,1.0,0.52508004698282
0,-1.0,-0.4133407448095798
0,-1.0,-0.3969944475907601
0,-1.0,-0.5656331493597091
0,1.0,0.41463077210277705
0,1.0,0.4442318130598177
0,1.0,0.6043672968713564
0,-1.0,-0.42295031091256946
0,1.0,0.6921622748205069
0,-1.0,-0.5427474614991451
0,-1.0,-0.5343939640564647
0,1.0,0.6451027201781527
0,-1.0,-0.30740302835823935
0,1.0,0.6195381914694417
0,1.0,0.5898640613187712
0,-1.0,-0.5404556358193378
0,1.0,0.4867996209273662
0,1.0,0.5618130566090317
0,1.0,0.6013888736478974
0,-1.0,-0.502205907635777
0,1.0,0.5837240586283734
0,1.0,0.663497896733328
0,-1.0,-0.5395119724301258
0,1.0,0.5385023946600462
0,1.0,0.44796530599877954
0,1.0,0.4985361613820417
0,1.0,0.6691849005900921
0,1.0,0.6860683208275687
0,1.0,0.5787635885576327
0,-1.0,-0.5181846150494829
0,-1.0,-0.5059018629371078
0,1.0,0.4806942024800892
0,-1.0,-0.4691112718827084
0,1.0,0.42351524489974224
0,-1.0,-0.4517085324025905
0,1.0,0.661064038553329
0,1.0,0.5974384314699075
0,1.0,0.3953293089307574
0,-1.0,-0.5524472188310251
0,1.0,0.5760523105419597
0,1.0,0.6737366567731943
0,-1.0,-0.37369431291115207
0,1.0,0.6657106074907198
0,-1.0,-0.2856829490000619
0,1.0,0.47536839727737634
0,-1.0,-0.44623127771043836
0,1.0,0.6403398629373794
0,1.0,0.5339250101466367
0,1.0,0.66096612450512
0,-1.0,-0.39560702681363713
0,1.0,0.577369128437893
0,1.0,0.43858787314607844
0,-1.0,-0.5768178123426735
0,1.0,0.6440809926369854
0,-1.0,-0.6162631820804328
0,1.0,0.4932720989525653
0,1.0,0.6452422301059728
0,1.0,0.38643868161171996
0,1.0,0.624469508037818
0,-1.0,-0.4759646920848106
0,1.0,0.672043127298741
0,1.0,0.6097727106825043
0,1.0,0.5032406210530076
0,-1.0,-0.5330045455147642
0,1.0,0.601024371193174
0,1.0,0.4573489790954432
0,-1.0,-0.3875164603556582
0,1.0,0.4201698192573266
0,1.0,0.6133038051642593
0,-1.0,-0.5027773957762491
0,-1.0,-0.6291283676281525
0,1.0,0.5446454638243652
0,1.0,0.6845611075871234
0,-1.0,-0.5740977360782421
0,1.0,0.5261683910048743
0,1.0,0.6584361110231032
0,1.0,0.5331041131609734
0,1.0,0.508211240704699
0,1.0,0.5145155060486746
0,-1.0,-0.40260103422741117
0,-1.0,-0.41423740718255014
0,1.0,0.6797211301854285
0,1.0,0.6304838956395608
0,1.0,0.5579414259811062
0,1.0,0.5499594913800006
0,1.0,0.6485381454523271
0,-1.0,-0.5979501694747915
0,1.0,0.41987419289442873
0,1.0,0.5529657421589909
0,1.0,0.5377657915210972
0,-1.0,-0.5145563102717052
0,-1.0,-0.45671321088535877
0,-1.0,-0.37875330965496673
0,1.0,0.554519876759031
0,1.0,0.4853960923615293
0,1.0,0.5555218762692895
0,-1.0,-0.5441689238589771
0,-1.0,-0.60349803780929
0,1.0,0.6839697268404461
0,1.0,0.49606912495782446
0,1.0,0.6653878455317589
0,1.0,0.6119467657623153
0,1.0,0.5647253595862134
0,-1.0,-0.49665915782541653
0,1.0,0.5321991173188433
0,1.0,0.3635306260283032
0,1.0,0.5717873934501636
0,1.0,0.590778813723238
0,-1.0,-0.6012039790488289
0,-1.0,-0.5480637982839225
0,-1.0,-0.6455860444988797
0,-1.0,-0.5198025437220167
0,-1.0,-0.43752813710677807
0,1.0,0.6276460858824157
0,-1.0,-0.43967995147546624
0,1.0,0.5590134189589796
0,-1.0,-0.4786563153924712
0,1.0,0.3760648916064422
0,1.0,0.3871974145301932
0,1.0,0.5627636819272266
0,1.0,0.6497926716001543
0,1.0,0.5336603328552472
0,1.0,0.48721070703917235
0,-1.0,-0.5407255217406324
0,-1.0,-0.5755964049287718
0,1.0,0.525593876565554
0,-1.0,-0.5007816045986463
0,1.0,0.5326991564164546
0,-1.0,-0.4974513754153025
0,1.0,0.673843872057843
0,1.0,0.5705263799536848
0,1.0,0.38667040166006483
0,1.0,0.505308767903638
0,1.0,0.5767420937671895
0,1.0,0.5770994950421414
0,1.0,0.579297746517141
0,-1.0,-0.5398787286280589
0,-1.0,-0.6562957218916128
0,1.0,0.6391608502517923
0,1.0,0.4584495076994265
0,1.0,0.6225014513183602
0,-1.0,-0.4785377732201924
0,1.0,0.6786242494796361
0,1.0,0.6009770995847454
0,-1.0,-0.4188880756417935
0,1.0,0.6184252418609077
0,1.0,0.6036995689927462
0,1.0,0.5119908329554406
0,-1.0,-0.47376344614867927
0,1.0,0.5212180170251084
0,1.0,0.5351610600910244
0,-1.0,-0.6039848462113012
0,1.0,0.40374004819565457
0,1.0,0.3271247097329161
0,1.0,0.3785461951137648
0,-1.0,-0.4947453157628433
0,-1.0,-0.5876000795403596
0,1.0,0.6897921471378414
0,-1.0,-0.34902506663937405
0,-1.0,-0.2742335624757249
0,-1.0,-0.4644532146583307
0,-1.0,-0.6515207938817043
0,-1.0,-0.5156999007239607
0,-1.0,-0.6107179610215243
0,1.0,0.6699046052667007
0,1.0,0.640433215132377
0,-1.0,-0.6383806294030353
0,1.0,0.6728874437779049
0,1.0,0.6094867763933477
0,-1.0,-0.643683784120461
0,-1.0,-0.5153107511709284
0,1.0,0.612444408617107
0,1.0,0.6226690297576317
0,1.0,0.39157090899826125
0,1.0,0.6312315310722874
0,1.0,0.5003881471418349
0,-1.0,-0.4259719820441831
0,1.0,0.3575186794017033
0,1.0,0.4653222606651245
0,1.0,0.5710818242739187
0,1.0,0.6337756121046901
0,1.0,0.6700050179964194
0,1.0,0.4287437480865009
0,1.0,0.5681772738340035
0,1.0,0.5796600870467798
0,-1.0,-0.6450901121655955
0,-1.0,-0.46631881687190235
0,1.0,0.6261106490236353
0,1.0,0.6782750619051433
0,1.0,0.536416316097012
0,-1.0,-0.5898180048990305
0,-1.0,-0.4675597453587509
0,-1.0,-0.40663489631275007
0,1.0,0.39826274396334815
0,-1.0,-0.5649532632355155
0,1.0,0.4507863977676363
0,-1.0,-0.523418391114047
0,1.0,0.6923369153984789
0,-1.0,-0.5795771210046615
0,1.0,0.62290352809218
0,1.0,0.5984771752312824
0,1.0,0.6284330723788994
0,1.0,0.5763977742258473
0,1.0,0.589161803396785
0,-1.0,-0.4052540278432144
0,-1.0,-0.514232602743829
0,-1.0,-0.6067910359018667
0,1.0,0.6428859260009177
0,1.0,0.651819622942286
0,-1.0,-0.6526203276279557
0,1.0,0.5330763754945231
0,-1.0,-0.4493258427505109
0,-1.0,-0.42609325735079717
0,1.0,0.41307045719428237
0,-1.0,-0.57769661855835
0,-1.0,-0.5959360283965268
0,-1.0,-0.6410812560521544
0,1.0,0.6545438233535837
0,1.0,0.6359954622351371
0,-1.0,-0.3689781449932616
0,1.0,0.5498694914067499
0,1.0,0.6530559525561078
0,-1.0,-0.4313239185239246
0,1.0,0.40766818298696267
0,1.0,0.44608558623109673
0,1.0,0.6359477509656091
0,-1.0,-0.563585971474934
0,1.0,0.6888208622205653
0,1.0,0.664252221012113
0,1.0,0.659769945069213
0,1.0,0.553032869193568
0,1.0,0.5670474072739817
0,-1.0,-0.42710314925962223
0,1.0,0.6797623169142576
0,1.0,0.644021027072641
0,1.0,0.4534713143685024
0,-1.0,-0.3016912578127934
0,1.0,0.6846347062066215
0,-1.0,-0.4442132872126281
0,-1.0,-0.6334011414724463
0,1.0,0.36921419795741134
0,1.0,0.5402306598880007
0,1.0,0.6463263794247182
0,1.0,0.3721407074800664
0,1.0,0.6930807904446386
0,-1.0,-0.5300730355867843
0,1.0,0.6732884346735003
0,1.0,0.6701900558119607
0,-1.0,-0.608409031418133
0,-1.0,-0.383098238971794
0,1.0,0.6884341929730707
0,1.0,0.5080078169617336
0,1.0,0.6808486508482472
0,-1.0,-0.5996629351822078
0,-1.0,-0.5095550548295156
0,1.0,0.6642168245396145
0,1.0,0.6698817214060663
0,-1.0,-0.44971558112725646
0,1.0,0.5869211860447991
0,-1.0,-0.5018313791223836
0,1.0,0.5423627434464439
0,-1.0,-0.6318820788702624
0,1.0,0.6453368052391744
0,1.0,0.6514765845342662
0,1.0,0.5556081105362147
0,1.0,0.6679556615334448
0,-1.0,-0.3801685615310461
0,-1.0,-0.2809115641599915
1,2.0,0.6208493872647101
1,-1.0,-0.16859767300768702
1,2.0,0.49743917663581455
1,2.0,0.5651330700253593
1,2.0,0.5111448644432738
1,-1.0,-0.4602116985723221
1,-1.0,-0.45341882927026594
1,-1.0,-0.543336497168411
1,2.0,0.25479656396254574
1,2.0,0.35455030852071356
1,2.0,0.37567450612699066
1,-1.0,-0.3460861623363165
1,2.0,0.46490137687337085
1,-1.0,-0.32571775951581633
1,2.0,0.3621609683623343
1,-1.0,-0.3307790596164738
1,2.0,0.5491070193125565
1,2.0,0.40265401989870936
1,2.0,0.5671850944029979
1,-1.0,-0.48958595100993113
1,-1.0,-0.32348564535653596
1,-1.0,-0.3992796532438553
1,-1.0,-0.26419999334622307
1,2.0,0.5082265818302971
1,-1.0,-0.2912033442758054
1,2.0,0.4209459060678444
1,-1.0,-0.3937150813434502
1,2.0,0.42748697331926383
1,-1.0,-0.36621640115622606
1,2.0,0.4956216122511217
1,2.0,0.4382706537192253
1,-1.0,-0.21569349827800832
1,2.0,0.5522012597760682
1,-1.0,-0.413128715284968
1,2.0,0.5453288248851978
1,-1.0,-0.42102661831007127
1,2.0,0.591898486920597
1,-1.0,-0.4375704905744319
1,2.0,0.4112508349267506
1,-1.0,-0.49705323539528423
1,-1.0,-0.4922137612590429
1,2.0,0.4984613152320802
1,-1.0,-0.3260696965092242
1,2.0,0.5467431914920127
1,2.0,0.6165836327048195
1,-1.0,-0.42433483290516943
1,2.0,0.48772905336709577
1,2.0,0.2737363542376054
1,2.0,0.5165467142461396
1,-1.0,-0.38032878762884
1,2.0,0.47323201654065056
1,2.0,0.4729820966632159
1,2.0,0.5483749804442632
1,2.0,0.538061583432322
1,2.0,0.4097087561841587
1,2.0,0.49778110794229924
1,-1.0,-0.3845555228383768
1,2.0,0.5647458789383714
1,2.0,0.34939863278982486
1,-1.0,-0.2308621861134544
1,-1.0,-0.2338300970212746
1,2.0,0.39870986152711185
1,2.0,0.3919145092657153
1,-1.0,-0.3074006485963078
1,-1.0,-0.3764484040158495
1,2.0,0.40446969757160595
1,2.0,0.40401208154935225
1,2.0,0.5914790498069782
1,-1.0,-0.4816163794098056
1,-1.0,-0.35451155750641
1,-1.0,-0.39200679388614396
1,2.0,0.4338552527077943
1,2.0,0.437027822007164
1,2.0,0.4350400756803272
1,-1.0,-0.3560497467376359
1,2.0,0.29431323150071265
1,2.0,0.4654958309746213
1,2.0,0.6080584666674114
1,2.0,0.6304573896322183
1,2.0,0.5676487211935665
1,2.0,0.5988054484957145
1,2.0,0.5944076521920504
1,2.0,0.5475726261182646
1,2.0,0.5808865482593112
1,2.0,0.6140431878223644
1,-1.0,-0.5268538437687519
1,-1.0,-0.4341461252579985
1,2.0,0.4068140524814165
1,-1.0,-0.31050095970171865
1,-1.0,-0.2439370021207577
1,2.0,0.26037712929261797
1,2.0,0.5410114425969562
1,2.0,0.48630607763722977
1,2.0,0.6221964212326258
1,-1.0,-0.3733623938465324
1,2.0,0.4355027669421597
1,2.0,0.6275782163630521
1,-1.0,-0.2015089942889022
1,2.0,0.3236991966647359
1,2.0,0.6402587278376797
1,-1.0,-0.5081213126338522
1,2.0,0.6234998214411731
1,2.0,0.3421239391545746
1,2.0,0.3993789499403514
1,-1.0,-0.5123598139706198
1,2.0,0.5064294457691946
1,-1.0,-0.3662052084701863
1,2.0,0.5448537646931547
1,2.0,0.2461473547242118
1,-1.0,-0.34069814733237425
1,2.0,0.5698400995094036
1,2.0,0.39141924594112243
1,2.0,0.32113108299887827
1,-1.0,-0.20339093443101963
1,2.0,0.6159797314022181
1,2.0,0.4665085752091627
1,2.0,0.38099778863539674
1,2.0,0.38627356821109937
1,2.0,0.4632366279195974
1,2.0,0.4297024209829963
1,2.0,0.48481668593794885
1,-1.0,-0.3735833910435676
1,-1.0,-0.34243539306909376
1,2.0,0.43492063215229815
1,-1.0,-0.30105629209033463
1,2.0,0.47737075813225205
1,2.0,0.4744583574607134
1,-1.0,-0.16710119362295967
1,2.0,0.49150415663560365
1,2.0,0.6310370634955605
1,2.0,0.5251537493784773
1,2.0,0.40245239653715786
1,2.0,0.4342138122928802
1,2.0,0.46950995402727136
1,2.0,0.509856753573812
1,2.0,0.44378663445497435
1,2.0,0.5021454191193447
1,-1.0,-0.35619287784230586
1,-1.0,-0.3894996278368652
1,2.0,0.5599729768994567
1,-1.0,-0.4052712341714058
1,2.0,0.5945707154005578
1,2.0,0.3360969168392715
1,-1.0,-0.21705537786194562
1,-1.0,-0.25078612054218696
1,-1.0,-0.2869541635994548
1,2.0,0.5335021995091158
1,2.0,0.6297854305208666
1,2.0,0.52026125175135
1,2.0,0.4009812571918395
1,2.0,0.3877319861004045
1,-1.0,-0.4014947001330669
1,2.0,0.5233710674629115
1,2.0,0.32435473014738864
1,2.0,0.43243433841636286
1,2.0,0.5696862853485053
1,2.0,0.551691153636609
1,-1.0,-0.2185184278729124
1,2.0,0.380291975508463
1,-1.0,-0.18029217645981938
1,2.0,0.36854177543482947
1,-1.0,-0.2549019804542528
1,2.0,0.4380357008447413
1,2.0,0.4714377350289694
1,2.0,0.5701375326504832
1,2.0,0.44311112941716635
1,2.0,0.5708499104885423
1,2.0,0.5832887019084645
1,2.0,0.5401257025776484
1,2.0,0.5851806653464777
1,-1.0,-0.16504477918307228
1,2.0,0.4829941316343802
1,2.0,0.5656077668693785
1,2.0,0.6060210060038769
1,-1.0,-0.49630617082508843
