cluster,y_k=2,s_k=2
0,0.0,0.6642480320233461
0,0.0,0.7660846454698935
0,-1.0,0.6697685795233063
0,0.0,0.6362458214487353
0,1.0,-0.6981504331019825
0,0.0,0.7633804401480655
0,0.0,0.40863860228420684
0,0.0,0.7703701086089202
0,0.0,0.7581485761209914
0,0.0,0.7618885141650064
0,0.0,0.7726019293185379
0,0.0,0.5725227291691283
0,0.0,0.7550251629337029
0,0.0,0.7655892788749363
0,0.0,0.6766834943373874
0,0.0,0.6837429397552204
0,0.0,0.7372319630231833
0,0.0,0.6784726486774195
0,0.0,0.6905262352252146
0,0.0,0.7081421774999066
0,0.0,0.7167555980421029
0,0.0,0.7477776878758856
0,0.0,0.7459487195208191
0,0.0,0.7545770690275688
0,0.0,0.4760672405842499
0,0.0,0.7262739137494097
0,0.0,0.758139867026932
0,0.0,0.775823594095948
0,0.0,0.5247699883276692
0,0.0,0.7484751552340315
0,1.0,-0.47682159210278796
0,0.0,0.7199171779584574
0,0.0,0.736683587218998
0,0.0,0.7075954862613739
0,0.0,0.031085551348997265
0,0.0,0.756396126427962
0,0.0,0.7570999368660941
0,0.0,0.6346121539035728
0,0.0,0.7734743214803216
0,0.0,0.7739166240661666
0,0.0,0.7764114711386715
0,0.0,0.706813857431852
0,0.0,0.7712769465798183
0,0.0,0.6786272773302174
0,0.0,0.7057685064490308
0,0.0,0.7322124355748351
0,0.0,0.7714402044242219
0,0.0,0.4275341955916736
0,0.0,0.7736940243609592
0,0.0,0.7402568788430274
0,0.0,0.7180944033643835
0,0.0,0.36223202283694766
0,0.0,0.7271192000613396
0,0.0,0.6590819228552429
0,0.0,0.7461282060679675
0,0.0,0.751650254701781
0,0.0,0.7792106254127302
0,0.0,0.7560956750551682
0,1.0,-0.7441989516415654
0,0.0,0.7449161704358793
0,0.0,0.7692220455378518
0,0.0,0.698682019886182
0,0.0,0.7218265308168427
0,0.0,0.7600870467108597
0,0.0,0.7582221786035703
0,0.0,0.760749512461059
0,0.0,0.7475212276783055
0,0.0,0.6439827835025893
0,0.0,0.7474189065049338
0,0.0,0.7137009681233436
0,0.0,0.7432177930648032
0,0.0,0.7282630149020755
0,-1.0,0.7226030373712226
0,0.0,0.7549209539366059
0,0.0,0.7707979186410745
0,0.0,0.3766573190028944
0,0.0,0.7585653674824266
0,0.0,0.7597166896545002
0,0.0,0.7680897300371836
0,0.0,0.6744191508682179
0,0.0,0.7341304026892481
0,0.0,0.6965431633369683
0,-1.0,0.7641894948596041
0,0.0,0.6529172855187008
0,0.0,0.7332237940502783
0,0.0,0.7381958989408534
0,0.0,0.7145575375000477
0,0.0,0.7727965667554941
0,0.0,0.7435604973094033
0,0.0,0.7626127506271891
0,0.0,0.5866312663510765
0,0.0,0.7576457788632914
0,0.0,0.7451008114488799
0,0.0,0.7081753492065745
0,1.0,-0.44588898204911404
0,0.0,0.6688137442380517
0,0.0,0.5589015542607849
0,0.0,0.6880266978113638
0,0.0,0.7782577570457534
0,0.0,0.7215256428610789
1,1.0,0.47395174724534955
1,1.0,0.22228722329586537
1,1.0,-0.04771065463865339
1,1.0,0.45120485648044173
1,1.0,0.49598762651219963
1,1.0,0.4598945053054401
1,1.0,0.4613331250500742
1,1.0,0.44785990303096557
1,1.0,0.37275935700567453
1,1.0,0.5278471001351095
1,1.0,0.5044771582107945
1,1.0,0.5021747839080183
1,1.0,0.4660044664019207
1,1.0,0.5037016490749798
1,1.0,-0.43942813103843015
1,1.0,0.2155743423411663
1,1.0,0.4666447815103626
1,1.0,0.47594200624157806
1,1.0,0.38567459612810473
1,1.0,0.5162760513383281
1,1.0,0.41524144338878877
1,1.0,0.5066115172808143
1,1.0,-0.3460103716954389
1,1.0,0.10017367489547309
1,1.0,-0.374162686429078
1,1.0,0.49220356805433796
1,1.0,-0.026943585815430833
1,1.0,0.4445932682718513
1,1.0,-0.30128864369548963
1,1.0,-0.15152953536091593
1,1.0,0.5218800905175716
1,1.0,0.3521715761029984
1,1.0,0.4234335437800046
1,1.0,0.45933844574767096
1,1.0,0.4192360904487821
1,1.0,0.5303166465158522
1,1.0,-0.576764850795077
1,1.0,-0.3117841040494021
1,1.0,0.18752045357579253
1,1.0,0.21331889698637632
1,1.0,-0.027985148117452494
1,1.0,0.4243876234165113
1,1.0,0.505182889928389
1,1.0,0.35312186984545246
1,1.0,-0.22048310306962168
1,1.0,-0.4139780644701217
1,1.0,0.43591602369986576
1,1.0,0.5199936050604174
1,1.0,0.466848136746089
1,1.0,0.37102180008998115
1,1.0,0.41350701167264176
1,1.0,0.0584948434790632
1,1.0,0.496699299594796
1,1.0,-0.7916438335875448
1,1.0,0.4269372803792032
1,1.0,-0.7671519435567686
1,1.0,0.4616964472898539
1,1.0,0.2611239724889374
1,1.0,0.3835234657222142
1,1.0,-0.675552692395916
1,1.0,-0.3472403836867025
1,1.0,-0.029845863602231574
1,1.0,0.4775124565312053
1,1.0,0.48886225077383755
1,1.0,0.26383936615822984
1,1.0,0.5153522826558025
1,1.0,0.472790269562944
1,1.0,-0.1724541608817724
1,1.0,0.28010055015098767
1,1.0,-0.540807772040071
1,1.0,0.5228099647248285
1,1.0,0.37385041660361135
1,1.0,0.49227520624733323
1,1.0,0.36295478166915457
1,1.0,-0.5362913915575811
1,1.0,-0.786462691531212
1,1.0,0.02754683640297888
1,1.0,0.41569178116070316
1,1.0,0.4760375304289873
1,1.0,0.27346513039832276
1,1.0,0.509753623782558
1,1.0,-0.744248363344594
1,1.0,0.5189726738210276
1,1.0,0.13045923420592673
1,1.0,0.2103851673468687
1,1.0,0.48115658013249374
1,1.0,0.48441143856153984
1,1.0,-0.41130296355341145
1,1.0,-0.19198318788789245
1,1.0,0.04168119702073364
1,1.0,0.4865173437343799
1,1.0,0.46818774899384086
1,1.0,0.5034026502468635
1,1.0,0.4558647237538434
1,1.0,0.32209966599689865
1,1.0,0.29171641734700976
1,1.0,0.024644022497170334
1,1.0,-0.17751178235696438
1,1.0,0.30825960366584537
1,1.0,-0.15184168389096084
1,1.0,0.3818950074365517
1,1.0,0.3798966131071627
1,1.0,0.2940843824111878
1,1.0,0.3570735725615417
1,1.0,0.18263520247131323
1,1.0,-0.8411637087166631
1,1.0,0.45881490286791243
1,1.0,0.498901746995522
1,1.0,-0.07799203521011226
1,1.0,0.32125708342040793
1,1.0,0.48550374921443584
1,1.0,0.511257503828849
1,1.0,-0.08885079335729293
1,1.0,0.5282613336764779
1,1.0,0.33715133901795286
1,1.0,0.433780912166552
1,1.0,0.3490725317517199
1,1.0,0.4517979030125932
1,1.0,0.5271377198533772
1,1.0,0.2955616656250007
1,1.0,-0.1641514071794011
1,1.0,0.49962066818700346
1,1.0,0.421306269278594
1,1.0,0.34742258972951434
1,1.0,0.172837585421814
1,1.0,0.3894081842736737
1,1.0,0.4970317829271706
1,1.0,0.1276332140932451
1,1.0,0.5057202667305413
1,1.0,0.4696379952762524
1,1.0,0.4343710903426038
1,1.0,0.417079969184025
1,1.0,0.4960167869882045
1,1.0,0.39187905449269395
1,1.0,0.500231805234082
1,1.0,-0.1941896398998493
1,1.0,-0.2909897244117314
1,1.0,0.4969218751989525
1,1.0,-0.5311860549724922
1,1.0,0.4142545513970511
1,1.0,0.5233374456772744
1,1.0,0.49360507709989804
1,1.0,0.19213207677410774
1,1.0,0.4396649186697438
1,1.0,-0.3106304070900383
