cluster,y_k=2,s_k=2,y_k=3,s_k=3,y_k=4,s_k=4,y_k=5,s_k=5
0,0.0,-0.03455907770943943,0.0,-0.01178424617221045,3.0,0.005395658568287773,3.0,-0.008545063574803778
0,0.0,0.0227298198363052,0.0,-0.027233694772496975,1.0,-0.01625913461611465,1.0,-0.01625913461611465
0,0.0,0.013341674640610443,2.0,0.0022353713201829963,2.0,-0.04670933256286396,0.0,-0.04670933256286396
0,0.0,-0.011235655034377125,0.0,-0.03304272939240363,3.0,-0.003533107814617992,3.0,-0.005719967157774832
0,0.0,0.05426219230369551,2.0,-0.03423082957228288,2.0,-0.04029431806801893,0.0,-0.04158704068573807
0,1.0,0.028804616575121223,1.0,0.02089486657827725,0.0,-0.03096539126089902,2.0,-0.00223782491985688
0,0.0,0.03393203490429528,2.0,0.09906915154634749,2.0,0.05805803953109006,0.0,0.05805803953109006
0,1.0,0.023178265551311063,1.0,0.018776036201859976,0.0,0.005595249818610392,4.0,0.03022615438399009
0,1.0,0.07396045436199326,1.0,0.04109481468762071,0.0,0.039130277935699405,2.0,0.01676330085347356
0,0.0,0.0020613105378982444,2.0,0.07762717878104243,2.0,0.07629920135770288,0.0,0.016121653179166775
0,1.0,0.0754530527893619,1.0,0.06739837179660789,0.0,0.06022189453521842,4.0,0.07419510386514255
0,1.0,0.04008056426225672,1.0,0.027855399033988718,0.0,0.011970642517040267,2.0,-0.030330286665080055
0,1.0,0.018953778910331953,1.0,-0.025558098337705566,0.0,-0.025558098337705566,4.0,0.07752133503237518
0,1.0,0.005183703607381644,1.0,-0.07146855662251156,0.0,-0.07146855662251156,2.0,-0.07084339307855911
0,0.0,0.020013410906504724,2.0,0.06195851650454488,2.0,0.06103923411633165,0.0,0.024006663636566714
0,0.0,0.02778785968574309,0.0,-0.04414305461857689,3.0,0.016078410421847225,3.0,0.016078410421847225
0,0.0,0.05482527600509047,2.0,0.09017215704177817,2.0,0.03995548749438039,0.0,0.03995548749438039
0,1.0,0.02352571442875574,1.0,0.013835214939024409,0.0,-0.014578348099027158,2.0,-0.005058963625587785
0,1.0,-0.05299780273497401,1.0,-0.06700607418244578,0.0,-0.07832149601700797,4.0,0.007715457655451133
0,1.0,0.09411806409313861,1.0,0.0860191678579608,0.0,0.0860191678579608,2.0,0.005867066635652885
0,0.0,-0.022969769371862268,2.0,0.058219645755751934,2.0,0.058219645755751934,0.0,0.015230827503752058
0,1.0,0.012135041919934262,1.0,-0.011141971252199347,0.0,-0.028045249220059795,2.0,-0.01525058655215849
0,1.0,0.07026832673339983,1.0,0.03701494840151466,0.0,0.03701494840151466,4.0,-0.008595672815799258
0,0.0,0.00563107750396691,0.0,-0.03647814563625448,1.0,-0.0037721453685611137,1.0,-0.0037721453685611137
0,1.0,0.04958369522192318,1.0,0.043645062274267114,0.0,0.042432792224177965,4.0,-0.01611560017598216
0,0.0,0.02004984493852781,2.0,0.07091428762771085,2.0,0.062321303090405865,0.0,0.062321303090405865
0,1.0,0.06664377934185414,1.0,0.04550433689328432,0.0,0.04550433689328432,2.0,0.0716375419205323
0,0.0,0.021333903179315716,0.0,0.04177767713782925,3.0,0.09853120307700407,3.0,0.07630236086020191
0,0.0,-0.016657287068523107,2.0,0.010833565679626343,2.0,0.008505180021189024,0.0,-0.01792905154474264
